database_id,chemical_shift_x,chemical_shift_y,intensity
HMDB0000315,1.6655,31.2084,0.231982711
HMDB0000315,1.6061,23.2377,0.1543046336
HMDB0000315,1.5662,20.2549,0.2070701104
HMDB0000315,1.544,31.3524,0.153146616
HMDB0000315,1.4324,30.2171,0.2200854329
HMDB0000315,1.4192,31.5402,0.2161898338
HMDB0000315,1.356,32.1945,0.1348130571
HMDB0000315,1.3411,31.2091,0.1592361345
HMDB0000315,1.3483,20.2564,0.1464139013
HMDB0000315,1.1254,23.2373,0.1463307461
HMDB0000315,0.988,36.8458,0.1522230057
HMDB0000315,1.713,50.4597,0.2368976769
HMDB0000315,0.9389,18.925,0.8565803536
HMDB0000315,0.8799,49.1278,0.2387425513
HMDB0000315,0.4928,14.2749,0.3470055089
HMDB0000318,6.9238,116.9888,1.0
HMDB0000318,6.916,118.8981,0.3986156139
HMDB0000318,6.8332,121.6481,0.3924127166
HMDB0000318,4.664,76.4116,0.6559164848
HMDB0000318,3.6956,68.8147,0.9009613008
HMDB0000321,4.0286,74.7549,0.840567332
HMDB0000321,2.2008,40.0236,1.0
HMDB0000321,1.7035,36.6332,0.3476179278
HMDB0000321,1.6123,36.6332,0.468342951
HMDB0000321,1.6123,24.3946,0.5404760929
HMDB0000325,3.9818,72.0999,0.5940712287
HMDB0000325,2.3496,47.5875,0.5106663823
HMDB0000325,2.1882,40.0975,1.0
HMDB0000325,1.5604,28.5222,0.3891876332
HMDB0000325,1.4932,38.5088,0.4374588512
HMDB0000325,1.3989,27.3786,0.1842844652
HMDB0000325,1.3306,27.3786,0.1623005748
HMDB0000329,7.3686,130.8958,1.0
HMDB0000329,7.2981,129.286,0.7507521396
HMDB0000329,3.3841,59.5459,0.8522833731
HMDB0000329,1.9654,28.8094,0.3799820134
HMDB0000329,1.7169,28.9058,0.4121891645
HMDB0000329,0.8765,14.4529,0.4111675623
HMDB0000335,7.0414,125.8372,0.5030297179
HMDB0000335,6.5123,112.542,0.5312124226
HMDB0000335,6.4489,114.8711,1.0
HMDB0000335,4.2323,70.062,0.5731440318
HMDB0000335,2.7361,28.8886,0.6459710666
HMDB0000335,2.3013,25.2394,0.1522579772
HMDB0000335,2.1496,43.1666,0.3355489209
HMDB0000335,1.9735,31.216,0.1479947753
HMDB0000335,1.8505,25.9043,0.1849167898
HMDB0000335,1.7257,31.2158,0.4919894568
HMDB0000335,1.6978,31.2146,0.264020516
HMDB0000335,1.6918,46.817,0.0987668583
HMDB0000335,1.4576,37.681,0.1466007921
HMDB0000335,1.4039,31.2143,0.1768176532
HMDB0000335,1.3404,25.2381,0.0643807042
HMDB0000335,1.3006,25.9038,0.1351525352
HMDB0000335,0.8727,13.9549,0.2262550608
HMDB0000336,3.6834,67.3966,1.0
HMDB0000336,3.5214,67.3966,0.9452859404
HMDB0000336,2.4715,47.471,0.7519690913
HMDB0000336,1.0514,16.5922,0.2727691876
HMDB0000338,6.6139,112.2067,1.0
HMDB0000338,6.3788,115.5195,0.9032333127
HMDB0000338,3.5044,79.9931,0.6308569728
HMDB0000338,2.5893,28.2222,0.7485816648
HMDB0000338,2.1092,26.0538,0.2871714187
HMDB0000338,2.0182,43.4947,0.4512633822
HMDB0000338,1.8726,29.7017,0.2605388981
HMDB0000338,1.8212,36.519,0.3694192791
HMDB0000338,1.7414,27.0311,0.3341106629
HMDB0000338,1.5642,22.5813,0.3375212064
HMDB0000338,1.363,29.7013,0.2076479095
HMDB0000338,1.2871,25.9007,0.1819293978
HMDB0000338,1.2471,38.5107,0.282172477
HMDB0000338,1.2258,22.5816,0.1884368305
HMDB0000338,1.1691,27.0324,0.1863346197
HMDB0000338,1.1458,36.5184,0.2662426333
HMDB0000338,1.0771,49.4662,0.334260226
HMDB0000338,0.6569,10.9675,0.3583742135
HMDB0000339,3.8825,41.6093,1.0
HMDB0000339,2.282,43.5293,0.1784654908
HMDB0000339,1.6294,28.2551,0.1236886231
HMDB0000339,1.4231,28.2551,0.1293334629
HMDB0000339,1.1127,17.8064,0.2477520551
HMDB0000339,0.9197,12.1621,0.3927675901
HMDB0000343,6.6225,112.3165,1.0
HMDB0000343,6.4114,115.3828,0.9602159145
HMDB0000343,2.6422,28.2149,0.5121498434
HMDB0000343,2.4248,35.1888,0.0929860835
HMDB0000343,2.1867,25.5542,0.2986516519
HMDB0000343,2.1022,43.4807,0.3166465582
HMDB0000343,2.0533,35.1888,0.1411398375
HMDB0000343,1.9384,20.9096,0.2510171235
HMDB0000343,1.8848,26.2221,0.2178472151
HMDB0000343,1.7404,31.2084,0.3113042112
HMDB0000343,1.5445,20.9089,0.1528234987
HMDB0000343,1.4563,37.8416,0.2375003495
HMDB0000343,1.4501,49.4691,0.2289028232
HMDB0000343,1.3449,31.2066,0.2554055109
HMDB0000343,1.3474,25.5572,0.2149066346
HMDB0000343,1.2791,26.2238,0.1657934094
HMDB0000343,0.8205,13.432,0.0999626348
HMDB0000346,4.1662,71.8409,0.8616394879
HMDB0000346,3.801,71.3685,1.0
HMDB0000346,3.7479,65.0567,0.6837058961
HMDB0000346,3.6305,77.3306,0.9574643458
HMDB0000346,3.584,65.0555,0.8983818544
HMDB0000346,1.8094,39.4963,0.9164760524
HMDB0000347,7.0293,125.8276,0.809476008
HMDB0000347,6.4967,112.5611,0.7811430061
HMDB0000347,6.4265,114.6969,1.0
HMDB0000347,3.9647,68.4055,0.6975258072
HMDB0000347,3.2375,79.861,0.7152283705
HMDB0000347,2.6949,28.8866,0.635307206
HMDB0000347,2.2117,25.5779,0.2857335427
HMDB0000347,2.1313,34.537,0.3509162262
HMDB0000347,2.073,43.5053,0.4795290577
HMDB0000347,1.7978,37.0247,0.3073265716
HMDB0000347,1.7815,26.9041,0.3519855739
HMDB0000347,1.3319,37.8586,0.2777452558
HMDB0000347,1.3116,25.5787,0.1617028407
HMDB0000347,1.2167,26.9038,0.2054284304
HMDB0000347,1.2007,37.0237,0.2455551384
HMDB0000347,1.1517,34.5377,0.2837997548
HMDB0000347,0.9382,45.827,0.3517456762
HMDB0000347,0.7276,11.9617,0.3191601074
HMDB0000350,3.9693,69.366,0.4360082285
HMDB0000350,2.4396,43.1658,0.1266534075
HMDB0000350,2.3745,43.1658,0.2767331556
HMDB0000350,2.2787,34.8727,0.8463213789
HMDB0000350,1.6071,25.9001,0.597093717
HMDB0000350,1.4781,37.8566,0.4879188114
HMDB0000350,1.4779,26.5574,0.2429018413
HMDB0000350,1.3568,26.5574,0.2055781225
HMDB0000350,1.3547,30.2122,1.0
HMDB0000355,2.427,51.1331,0.0346104589
HMDB0000355,1.3089,28.8481,1.0
HMDB0000363,5.2728,120.1992,0.470641724
HMDB0000363,3.2656,69.7382,0.1835001802
HMDB0000363,2.5461,32.2192,0.1380275497
HMDB0000363,2.1408,42.0923,0.1877920888
HMDB0000363,2.0964,42.0923,0.1019128155
HMDB0000363,2.0938,26.5699,1.0
HMDB0000363,1.9413,31.3681,0.0399169625
HMDB0000363,1.8241,30.2203,0.1411253124
HMDB0000363,1.7713,36.8637,0.0752522481
HMDB0000363,1.7192,50.4769,0.1276279178
HMDB0000363,1.6771,31.2229,0.1081699563
HMDB0000363,1.6132,23.2523,0.0990728784
HMDB0000363,1.5778,20.2768,0.1012308813
HMDB0000363,1.5488,31.5513,0.0668924981
HMDB0000363,1.4427,30.2189,0.0932427648
HMDB0000363,1.4292,31.5501,0.1239429859
HMDB0000363,1.3549,20.2778,0.0627163061
HMDB0000363,1.3571,32.2211,0.0812658065
HMDB0000363,1.3493,31.2222,0.0532468606
HMDB0000363,1.1316,23.2535,0.0802063808
HMDB0000363,0.9906,36.8637,0.1295119267
HMDB0000363,0.9383,18.9366,0.7616709492
HMDB0000363,0.8798,49.1445,0.1663778823
HMDB0000363,0.497,14.2847,0.1608527232
HMDB0000364,3.626,66.0693,0.4142913818
HMDB0000364,3.3034,69.3931,0.0941602167
HMDB0000364,3.1856,70.0462,0.1855147937
HMDB0000364,2.2238,30.5431,0.3184493247
HMDB0000364,2.195,39.4966,0.0632527596
HMDB0000364,2.1067,30.5448,0.3226339808
HMDB0000364,1.9237,39.4979,0.1923671878
HMDB0000364,1.7913,27.5501,0.1474088767
HMDB0000364,1.7549,32.2031,0.1747737029
HMDB0000364,1.6836,30.5363,0.2689977767
HMDB0000364,1.683,35.0146,0.1459070284
HMDB0000364,1.6736,22.9092,0.1171042693
HMDB0000364,1.479,30.2055,0.1817182355
HMDB0000364,1.4677,39.5072,0.0858949501
HMDB0000364,1.4145,49.7973,0.111970275
HMDB0000364,1.3903,20.0881,0.1025038126
HMDB0000364,1.3683,34.643,0.399150446
HMDB0000364,1.3442,38.8399,0.1419851316
HMDB0000364,1.2446,41.1665,0.1482322713
HMDB0000364,1.2329,27.5496,0.1207302284
HMDB0000364,1.2186,30.535,0.1464556982
HMDB0000364,1.1918,20.0861,0.0660047441
HMDB0000364,1.1451,30.2072,0.1042786149
HMDB0000364,1.0942,39.5072,0.0868971272
HMDB0000364,1.0817,55.4582,0.2270876574
HMDB0000364,0.9851,22.9095,0.0766924202
HMDB0000364,0.8852,17.944,0.8788276833
HMDB0000364,0.8735,35.0137,0.1201148449
HMDB0000364,0.8397,22.5769,1.0
HMDB0000364,0.6158,11.6304,0.4356077374
HMDB0000365,3.5982,71.2097,0.5427392372
HMDB0000365,2.4349,35.8862,0.1188999165
HMDB0000365,2.0658,35.8862,0.2245764494
HMDB0000365,1.9319,21.7971,0.4148896101
HMDB0000365,1.8217,31.4636,0.6158170782
HMDB0000365,1.7979,31.2741,0.6648172721
HMDB0000365,1.7235,37.0234,0.2141727749
HMDB0000365,1.661,20.5335,0.4340937546
HMDB0000365,1.5896,38.1607,0.4781093057
HMDB0000365,1.5479,35.1912,0.4522960351
HMDB0000365,1.5003,21.7971,0.4013586291
HMDB0000365,1.4139,31.5268,0.3264079123
HMDB0000365,1.3276,28.4941,0.7865671567
HMDB0000365,1.3127,20.5335,0.2454543773
HMDB0000365,1.3068,38.1607,0.1307666155
HMDB0000365,1.2651,51.4916,0.5505986448
HMDB0000365,1.2324,31.5268,0.364252268
HMDB0000365,1.1341,44.9841,0.4056342851
HMDB0000365,0.9942,37.0866,0.4650589671
HMDB0000365,0.9734,31.0213,0.237671586
HMDB0000365,0.896,13.8364,1.0
HMDB0000365,0.8275,13.8364,0.5853750944
HMDB0000365,0.8305,12.3201,0.7344641766
HMDB0000365,0.6936,54.5243,0.7663808504
HMDB0000370,3.8081,54.6869,1.0
HMDB0000370,2.1043,31.8255,0.0679144082
HMDB0000370,2.0778,32.6742,0.0275574816
HMDB0000370,1.7038,31.8255,0.3681262221
HMDB0000370,1.6849,32.6742,0.3690857437
HMDB0000374,5.7374,123.8968,0.6512808124
HMDB0000374,2.6925,33.4944,0.1383681342
HMDB0000374,2.4036,32.866,0.1719957158
HMDB0000374,2.397,33.9971,0.1393813982
HMDB0000374,2.3412,33.8714,0.0909466734
HMDB0000374,2.2919,32.866,0.1007984684
HMDB0000374,2.2821,27.8387,1.0
HMDB0000374,2.026,35.631,0.1125613159
HMDB0000374,1.8716,31.9233,0.1339926147
HMDB0000374,1.8486,23.8797,0.1246916727
HMDB0000374,1.7304,29.9753,0.1157489983
HMDB0000374,1.7239,35.6938,0.0844917469
HMDB0000374,1.7403,49.9588,0.1045394173
HMDB0000374,1.6483,20.3606,0.1433838421
HMDB0000374,1.6057,33.4944,0.1014529892
HMDB0000374,1.5958,35.4424,0.1380640906
HMDB0000374,1.4283,29.8496,0.1196227422
HMDB0000374,1.4119,20.4862,0.0485044535
HMDB0000374,1.3692,23.8168,0.1243663517
HMDB0000374,1.1886,17.5327,0.264913619
HMDB0000374,1.1033,31.9233,0.1535818309
HMDB0000374,0.9851,53.2265,0.1804457003
HMDB0000374,0.7716,15.3333,0.0844623303
HMDB0000378,5.6142,69.4863,0.0729244372
HMDB0000378,3.8816,71.0556,0.0373010434
HMDB0000378,3.6215,71.0556,0.0071705516
HMDB0000378,3.2158,56.7753,0.3436115595
HMDB0000378,3.1785,56.4984,1.0
HMDB0000378,2.6249,43.0316,0.0215406983
HMDB0000378,2.5254,43.0316,0.0426150445
HMDB0000378,2.486,43.7239,0.0251742263
HMDB0000378,1.6324,28.664,0.0271319824
HMDB0000378,1.4957,28.664,0.0220400053
HMDB0000378,1.1579,18.3148,0.030955516
HMDB0000378,0.8861,13.5173,0.0399948059
HMDB0000387,3.9572,72.051,0.2478581072
HMDB0000387,2.3231,47.4773,0.3452971602
HMDB0000387,1.4556,38.6833,0.1840086475
HMDB0000387,1.3525,27.4717,0.0172834476
HMDB0000387,1.2763,31.3036,1.0
HMDB0000387,1.2617,24.7242,0.1845375566
HMDB0000387,1.261,33.8658,0.1671963804
HMDB0000387,0.8507,16.2529,0.0262215287
HMDB0000392,7.0931,152.4474,0.4755082891
HMDB0000392,5.8252,120.413,0.0161337282
HMDB0000392,2.2317,32.2899,0.9954913211
HMDB0000392,1.4759,27.3506,1.0
HMDB0000392,1.3119,22.1533,0.9958477951
HMDB0000392,1.3048,31.2578,0.9678445651
HMDB0000392,0.8984,13.8596,0.2090493154
HMDB0000393,5.6195,129.8461,0.222973075
HMDB0000393,2.9396,43.9599,1.0
HMDB0000394,3.9593,69.3873,0.1312515145
HMDB0000394,2.4282,43.4939,0.0317352916
HMDB0000394,2.3647,43.4939,0.069134512
HMDB0000394,2.2668,35.0296,0.1779171265
HMDB0000394,1.5921,26.0716,0.1327716952
HMDB0000394,1.4661,38.1757,0.1431790669
HMDB0000394,1.4657,26.5602,0.0641169749
HMDB0000394,1.3257,26.5584,0.044560599
HMDB0000394,1.3502,30.2175,0.0725155624
HMDB0000394,1.3139,30.5618,1.0
HMDB0000397,7.3753,124.3046,1.0
HMDB0000397,7.077,122.1493,0.7827133109
HMDB0000397,6.8164,121.197,0.6304745216
HMDB0000398,1258.0,340.1,1.0
HMDB0000398,1363.2,380.2,0.8216525534
HMDB0000398,1436.9,404.5,0.696656166
HMDB0000402,2.656,46.4696,0.0367664049
HMDB0000402,2.5313,46.4696,0.0558892791
HMDB0000402,1.8464,37.3359,0.7730379697
HMDB0000402,10.894,18.545,1.0
HMDB0000402,0.8399,19.6338,0.5404881227
HMDB0000405,6.7622,109.5559,0.6253498196
HMDB0000405,6.4371,115.3402,0.5435144099
HMDB0000405,3.7069,55.5865,1.0
HMDB0000405,3.5128,79.6819,0.2564937323
HMDB0000405,2.6216,28.2279,0.3055033967
HMDB0000405,2.2697,25.9034,0.0856465259
HMDB0000405,2.0735,43.6679,0.1714495576
HMDB0000405,1.8829,29.7027,0.1015193917
HMDB0000405,1.8411,36.5223,0.0974987988
HMDB0000405,1.7593,26.8942,0.1209647626
HMDB0000405,1.5766,22.5854,0.1264006382
HMDB0000405,1.3768,29.7023,0.0734177007
HMDB0000405,1.3262,25.9039,0.05732533
HMDB0000405,1.2781,38.5108,0.0754107662
HMDB0000405,1.2407,22.5846,0.0642013578
HMDB0000405,1.1946,26.8934,0.0707342227
HMDB0000405,1.1676,36.5227,0.1309059343
HMDB0000405,1.0968,49.4708,0.113299322
HMDB0000405,0.6689,11.1319,0.0658887055
HMDB0000407,3.837,79.9801,1.0
HMDB0000407,2.0054,34.1654,0.30705136
HMDB0000407,0.9552,21.2669,0.7786372267
HMDB0000407,0.8478,18.262,0.4179870892
HMDB0000407,0.7928,18.262,0.4253860003
HMDB0000408,2.9198,46.3384,0.7828741303
HMDB0000408,1.6823,27.2227,0.5596670276
HMDB0000408,1.4441,27.2227,0.5590375747
HMDB0000408,1.1202,16.3572,0.9137852488
HMDB0000408,1.0467,16.3572,1.0
HMDB0000408,0.8789,13.2924,0.9617430627
HMDB0000413,3.9651,69.3886,0.1926491817
HMDB0000413,2.4341,43.1735,0.0598744773
HMDB0000413,2.3748,43.1735,0.1119203961
HMDB0000413,2.2702,34.8654,0.3081863305
HMDB0000413,1.5946,26.235,0.2102726095
HMDB0000413,1.4691,38.1902,0.2044905164
HMDB0000413,1.4656,26.5715,0.0945315982
HMDB0000413,1.3351,26.5715,0.0812095707
HMDB0000413,1.3311,30.5466,1.0
HMDB0000415,3.6307,66.0709,0.4041477798
HMDB0000415,3.3964,75.0292,0.1403708451
HMDB0000415,3.1907,70.0521,0.2032267311
HMDB0000415,2.2059,30.8785,0.1923361837
HMDB0000415,2.2052,39.5089,0.1261248241
HMDB0000415,2.0876,30.8799,0.194903468
HMDB0000415,1.9239,39.1735,0.214879559
HMDB0000415,1.7935,27.6628,0.1215014835
HMDB0000415,1.7603,32.2074,0.1954023484
HMDB0000415,1.6954,35.1929,0.1069289216
HMDB0000415,1.6897,30.7034,0.1917801419
HMDB0000415,1.6792,22.9113,0.1276479588
HMDB0000415,1.4689,39.5076,0.1227749312
HMDB0000415,1.4768,30.213,0.1744369875
HMDB0000415,1.4191,49.8012,0.1307628176
HMDB0000415,1.3948,20.0868,0.1314305694
HMDB0000415,1.3725,34.8614,0.3431548465
HMDB0000415,1.3552,38.8417,0.1535503026
HMDB0000415,1.2554,41.1709,0.201596115
HMDB0000415,1.2495,27.6615,0.1090213076
HMDB0000415,1.2393,30.7049,0.0804338176
HMDB0000415,1.2025,20.0849,0.0865176286
HMDB0000415,1.1738,30.5508,0.1817248318
HMDB0000415,1.1005,39.1732,0.1277021017
HMDB0000415,1.0848,55.4445,0.1888350671
HMDB0000415,0.9879,22.9109,0.0877411618
HMDB0000415,0.8909,17.9329,0.6663573103
HMDB0000415,0.884,35.1925,0.1055325081
HMDB0000415,0.8389,22.5654,1.0
HMDB0000415,0.6161,11.6194,0.3901609338
HMDB0000421,4.0533,78.3567,1.0
HMDB0000421,3.7948,77.3514,0.601280765
HMDB0000421,1.4548,25.9023,0.1733184147
HMDB0000421,0.9395,12.2981,0.6417010676
HMDB0000422,2.2458,45.312,0.4074947603
HMDB0000422,2.1511,38.4447,1.0
HMDB0000422,1.7452,33.4168,0.3121617585
HMDB0000422,1.5991,33.4781,0.2912111837
HMDB0000422,1.0688,19.9888,0.6875973093
HMDB0000423,6.8906,119.1823,0.4981951974
HMDB0000423,6.8241,119.6655,1.0
HMDB0000423,6.7233,124.4996,0.4702272707
HMDB0000423,3.9157,58.6106,0.5132240455
HMDB0000423,3.1459,38.2032,0.1528692329
HMDB0000423,2.9919,38.2032,0.26705835
HMDB0000424,3.9893,75.0167,0.4616635185
HMDB0000424,2.1528,40.1673,0.5738048252
HMDB0000424,1.6889,36.8463,0.1677712072
HMDB0000424,1.6008,36.8463,0.1642289745
HMDB0000424,1.5279,28.5517,0.4435812009
HMDB0000424,1.3666,27.2162,0.1064956138
HMDB0000424,1.3079,27.2162,0.1970341243
HMDB0000424,1.2962,31.2191,1.0
HMDB0000426,2.7202,49.1476,0.0127095964
HMDB0000426,2.4207,49.1476,0.0099326561
HMDB0000426,1.314,27.8855,1.0
HMDB0000428,2.38,43.42,1.0
HMDB0000428,4.27,66.17,0.0
HMDB0000429,7.062,127.1601,0.6012398038
HMDB0000429,6.5261,113.6721,0.5219345825
HMDB0000429,6.464,116.0134,1.0
HMDB0000429,3.6424,82.4765,0.5726101516
HMDB0000429,2.751,30.5626,0.6737167916
HMDB0000429,2.2816,27.5607,0.2001833998
HMDB0000429,2.1111,45.3043,0.3338443819
HMDB0000429,2.0256,30.5626,0.2090978856
HMDB0000429,1.9413,37.8546,0.16584294
HMDB0000429,1.8533,28.5539,0.2474613213
HMDB0000429,1.6837,23.9169,0.2401504112
HMDB0000429,1.4938,30.5627,0.1997301562
HMDB0000429,1.4209,27.5616,0.1012950918
HMDB0000429,1.3664,40.5164,0.144219285
HMDB0000429,1.3418,23.9168,0.1419222272
HMDB0000429,1.2778,28.5533,0.1539377658
HMDB0000429,1.2539,37.8549,0.2693135085
HMDB0000429,1.1673,51.2395,0.2341834047
HMDB0000429,0.7628,11.6317,0.626359253
HMDB0000434,6.8683,124.4811,0.1658249153
HMDB0000434,6.9539,115.6573,0.391232797
HMDB0000434,6.9976,114.7502,0.1369696363
HMDB0000434,3.8506,58.4948,1.0
HMDB0000434,3.4707,46.512,0.5713398436
HMDB0000439,7.741,148.7963,0.1209242249
HMDB0000439,7.6439,148.7963,0.0827816983
HMDB0000439,7.1805,117.9004,0.5135196912
HMDB0000439,6.6376,114.8589,0.8268866867
HMDB0000439,3.923,45.7139,1.0
HMDB0000440,7.2405,132.6463,0.2763603985
HMDB0000440,6.848,124.1094,0.3219995866
HMDB0000440,6.7884,118.8144,0.5674756275
HMDB0000440,6.7801,116.1668,0.2722745804
HMDB0000440,3.4684,47.0036,1.0
HMDB0000442,4.1438,68.3832,0.3721243919
HMDB0000442,2.3939,49.1483,0.2411840784
HMDB0000442,2.31,49.1483,0.3157458444
HMDB0000442,1.1909,24.5483,1.0
HMDB0000444,7.984,149.1479,0.2531419605
HMDB0000444,7.8617,149.1277,0.296067736
HMDB0000444,7.554,146.4719,0.1840425674
HMDB0000444,7.4777,146.5122,0.1889759333
HMDB0000444,6.6617,112.6741,1.0
HMDB0000446,4.1455,57.6346,0.2845175208
HMDB0000446,2.9981,42.1333,0.50751008
HMDB0000446,1.8044,33.6657,0.1027339519
HMDB0000446,1.6933,33.5974,0.1104367251
HMDB0000446,1.6748,29.0904,0.2481034635
HMDB0000446,2.0265,24.5152,1.0
HMDB0000446,1.4111,24.72,0.2472971866
HMDB0000448,2.1792,40.1122,1.0
HMDB0000448,1.5367,28.5862,0.7977525059
HMDB0000450,3.8685,70.0412,1.0
HMDB0000450,3.7739,57.2806,0.8996773485
HMDB0000450,3.155,47.2698,0.261786309
HMDB0000450,2.9194,47.2772,0.8186677375
HMDB0000450,2.0435,29.3531,0.4610167858
HMDB0000450,1.9199,29.3531,0.5285297566
HMDB0000450,1.6871,32.2143,0.3550974754
HMDB0000450,1.5936,32.2143,0.6203607742
HMDB0000450,1.5323,32.2143,0.3057036383
HMDB0000452,3.7014,58.7816,1.0
HMDB0000452,1.8929,26.6013,0.8464892164
HMDB0000452,0.9688,11.0771,0.9782415724
HMDB0000453,4.5927,82.0001,0.2330912921
HMDB0000453,3.8301,70.3786,0.1188191111
HMDB0000453,2.6047,31.2121,0.0706254709
HMDB0000453,2.4689,31.2051,0.0910380926
HMDB0000453,2.182,40.1708,0.230006965
HMDB0000453,1.9651,31.2077,0.1019207555
HMDB0000453,1.8645,20.2483,0.1744800555
HMDB0000453,1.6108,24.5657,0.0527894627
HMDB0000453,1.5595,24.5657,0.0556685977
HMDB0000453,1.5481,31.2068,0.1222656426
HMDB0000453,1.449,40.3307,0.0970382976
HMDB0000453,1.349,23.2433,1.0
HMDB0000453,1.1613,24.4166,0.358057173
HMDB0000455,3.9497,56.1234,0.927241023
HMDB0000455,3.8553,56.4406,0.8734158596
HMDB0000455,3.1341,34.5359,0.7116245709
HMDB0000455,3.0934,34.5359,0.5254362103
HMDB0000455,2.9115,57.1076,0.560919477
HMDB0000455,2.7245,29.9006,1.0
HMDB0000455,2.1899,32.8761,0.3828956282
HMDB0000455,2.1315,32.8802,0.3409187901
HMDB0000459,5.7487,119.0986,0.4073966384
HMDB0000459,3.9118,41.534,1.0
HMDB0000459,2.1122,19.9518,0.1104454778
HMDB0000459,1.8682,27.2031,0.9868975004
HMDB0000462,5.3775,66.204,1.0
HMDB0000466,7.5812,118.8848,0.3164000109
HMDB0000466,7.339,110.9186,0.3249513028
HMDB0000466,7.1855,121.849,0.4130703142
HMDB0000466,7.1223,119.1495,0.4512405156
HMDB0000466,6.9581,121.5843,0.9199562815
HMDB0000466,2.3343,9.7078,1.0
HMDB0000467,3.5245,71.6866,0.1497250514
HMDB0000467,2.9825,46.4566,0.0863586551
HMDB0000467,2.3311,32.1573,0.1110059306
HMDB0000467,2.2059,32.1573,0.1090573272
HMDB0000467,2.1557,25.8692,0.1006238894
HMDB0000467,2.0411,40.4758,0.0811252431
HMDB0000467,1.9219,29.3609,0.0779735646
HMDB0000467,1.9141,47.6084,0.1146445848
HMDB0000467,1.8561,46.4466,0.0242030415
HMDB0000467,1.8501,35.1741,0.0578730304
HMDB0000467,1.815,44.4639,0.1509680656
HMDB0000467,1.8089,32.5096,0.0939982175
HMDB0000467,1.6508,30.8413,0.0899643772
HMDB0000467,1.6215,38.3579,0.0668971451
HMDB0000467,1.5513,22.8867,0.0487403095
HMDB0000467,1.4922,22.8867,0.1586132334
HMDB0000467,1.4458,36.6398,0.1074135215
HMDB0000467,1.4222,50.4309,0.1288951047
HMDB0000467,1.3285,29.3609,0.0466725898
HMDB0000467,1.3148,32.5064,0.0702317023
HMDB0000467,1.2329,30.8341,0.0473291311
HMDB0000467,1.2284,23.5514,1.0
HMDB0000467,1.1996,35.1718,0.0077972163
HMDB0000467,1.1991,38.162,0.0243088449
HMDB0000467,1.164,40.4598,0.1085948755
HMDB0000467,1.1406,56.4071,0.1071907039
HMDB0000467,0.9931,25.8781,0.0636894118
HMDB0000467,0.9591,18.9183,0.2696352797
HMDB0000467,0.7068,12.5564,0.0954206068
HMDB0000468,8.7099,148.7338,0.030452051
HMDB0000468,4.434,76.6981,0.6500072155
HMDB0000468,3.9085,69.3883,0.4042174439
HMDB0000468,1.0567,18.9265,1.0
HMDB0000469,7.6064,144.482,0.0212861626
HMDB0000469,4.3495,59.1503,1.0
HMDB0000473,7.762,141.2459,0.3033524972
HMDB0000473,7.7147,153.6922,0.4365510868
HMDB0000473,3.0684,41.4141,1.0
HMDB0000474,2.5706,39.3626,0.3210794614
HMDB0000474,2.1921,31.586,1.0
HMDB0000474,1.9074,25.9932,0.4801115644
HMDB0000474,0.9889,9.9605,0.4358268867
HMDB0000479,7.9366,141.1441,0.3354422703
HMDB0000479,7.0539,127.2025,1.0
HMDB0000479,3.9335,56.1936,0.3647678409
HMDB0000479,3.7014,34.4824,0.5891289973
HMDB0000479,3.2756,27.6711,0.2984517507
HMDB0000479,3.2181,27.6711,0.2500987953
HMDB0000482,3.3033,49.4414,0.687279391
HMDB0000482,2.1441,39.4756,0.8423225874
HMDB0000482,1.5908,27.8918,0.7798586876
HMDB0000482,1.3183,30.9055,1.0
HMDB0000482,1.308,23.887,0.381309973
HMDB0000482,1.2889,33.1708,0.3138362696
HMDB0000482,0.9267,14.57,0.234280005
HMDB0000482,0.8597,14.57,0.216614004
HMDB0000484,7.5213,115.7929,0.4897319863
HMDB0000484,7.4511,125.7968,0.2407611624
HMDB0000484,6.9639,117.5199,0.2546351606
HMDB0000484,3.9023,58.4539,1.0
HMDB0000488,6.8211,127.1496,0.2673421463
HMDB0000488,6.581,126.8174,0.2363560334
HMDB0000488,6.213,116.8618,0.0247137599
HMDB0000488,6.0944,99.4167,0.5671957449
HMDB0000488,5.6483,121.8304,0.6042757883
HMDB0000488,5.6128,121.8304,0.309617811
HMDB0000488,5.2975,116.864,0.18246973
HMDB0000488,3.9941,23.5679,0.8273425937
HMDB0000488,2.5042,39.5037,0.7049342253
HMDB0000488,2.429,19.0625,0.8775022855
HMDB0000488,2.1641,9.1017,0.8773642185
HMDB0000488,2.0178,8.9621,0.3775663809
HMDB0000488,1.9417,34.0141,1.0
HMDB0000488,1.9237,9.3036,0.782750979
HMDB0000490,3.5463,72.3595,0.1798996473
HMDB0000490,2.4328,36.8376,0.0314276476
HMDB0000490,2.0806,36.8348,0.0729052459
HMDB0000490,1.9577,22.8939,0.1036343954
HMDB0000490,1.9518,28.2061,0.1218313211
HMDB0000490,1.8228,36.5076,0.0483216187
HMDB0000490,1.7637,32.8588,0.0845199892
HMDB0000490,1.7582,37.1655,0.0531258537
HMDB0000490,1.6585,36.8348,0.0752751367
HMDB0000490,1.6351,31.1975,0.10041072
HMDB0000490,1.588,26.5469,0.0810504046
HMDB0000490,1.5703,21.2329,0.1074307539
HMDB0000490,1.55,22.8946,0.0796944349
HMDB0000490,1.5115,42.1488,0.1500507689
